10	5	4.855431069583459E-6
10	10	2.0698974052787147E-7
15	5	6.600707975363219E-6
15	10	5.253880397468713E-10
15	15	2.543633104111147E-12
20	5	6.83179334712294E-9
20	10	6.976497233973445E-10
20	15	2.5382955965628424E-14
25	5	4.923613233457605E-5
25	10	4.104643682530101E-8
25	15	9.112795940451303E-13
25	20	3.2217986116434765E-18
30	5	4.3241368957434475E-7
30	10	3.348574227213442E-11
30	15	8.579205218736868E-14
30	20	1.3855179452871177E-17
30	25	7.562861784251958E-22
35	5	3.9489291873056487E-8
35	10	4.996408674396225E-13
35	15	2.5933663460931585E-15
35	20	5.2108731848543574E-18
35	25	3.6623011385338985E-22
35	30	1.092132489786445E-25
40	5	2.139699549816451E-8
40	10	5.531461576712053E-13
40	15	1.7780861752566468E-15
40	20	1.2457589220794761E-17
40	25	1.0384323729078987E-21
40	30	7.638230213856191E-25
40	35	1.2187174726513551E-29
45	5	2.507326930684451E-7
45	10	8.840895735880323E-12
45	15	2.11263156895015E-16
45	20	3.4088429777266765E-19
45	25	1.60740928651948E-22
45	30	9.324268146566242E-27
45	35	2.6684391606976857E-29
45	40	1.9215515412922483E-33
50	5	9.396656108233224E-8
50	10	7.029832874766303E-13
50	15	1.4645426716472034E-17
50	20	4.965138778593692E-19
50	25	2.5892992088707126E-22
50	30	1.0684917487886424E-25
50	35	7.714738327693407E-30
50	40	4.675773139478854E-33
50	45	4.7025213425397765E-37
55	5	9.356368988317854E-8
55	10	3.3491861179098747E-12
55	15	2.904580234957022E-16
55	20	4.243772029734693E-20
55	25	7.996252462681537E-22
55	30	3.9430353296516475E-25
55	35	6.77652988164078E-29
55	40	1.2435694884744257E-33
55	45	1.1848342905265289E-35
60	5	7.148649809710852E-7
60	10	3.391003884133962E-13
60	15	2.901210821095568E-17
60	20	4.040880025635354E-23
60	25	1.4452619061448226E-24
60	30	7.838248395191902E-27
60	35	1.2548954039650127E-29
60	40	2.2209400951790062E-33
60	45	2.0920939749234498E-36
60	50	2.2783804820231638E-41
65	5	5.659712343789829E-7
65	10	7.342635830091618E-12
65	15	2.901210821095568E-17
65	20	5.902682918593725E-21
65	25	1.4452619061448226E-24
65	30	2.147968590805912E-26
65	35	6.561517869575475E-29
65	40	6.532812625140306E-33
65	45	1.287905840000798E-35
65	50	1.8639844159425036E-40
70	5	8.824527221380879E-6
70	10	1.1516610774832273E-12
70	15	5.574462441747988E-18
70	20	1.5017190350200164E-21
70	25	4.341223067452335E-25
70	30	3.6227591797474563E-29
70	35	1.4695449645186993E-30
70	40	5.634651258388616E-33
70	45	2.368111230898749E-36
70	50	9.36452256262364E-40
70	55	5.924767485793481E-45
75	5	6.562845929183031E-7
75	10	3.763817845424323E-13
75	15	2.5620226468616257E-16
75	20	1.0434799565606148E-22
75	25	3.9940558963369607E-25
75	30	5.271872396703453E-29
75	35	2.758946398670039E-31
75	40	2.728448944639372E-32
75	45	1.2662147560050555E-35
75	50	3.4856306755861704E-41
75	55	1.3907009563459697E-42
80	5	1.613588556819032E-5
80	10	6.339150264529424E-13
80	15	4.505965455164785E-16
80	20	2.6049720413062714E-23
80	25	1.1983452188572401E-26
80	30	4.6580236913080815E-29
80	35	2.3221666166345686E-32
80	40	6.488917893750559E-35
80	45	2.6915376511005792E-36
80	50	7.658746316075118E-41
80	55	2.9950902108661572E-43
80	60	1.9503784634083287E-48
85	5	1.9729103453337445E-6
85	10	6.4488636354750745E-12
85	15	1.1265445004871886E-17
85	20	2.4582482183862474E-22
85	25	2.921999401156068E-25
85	30	1.645465757924963E-29
85	35	1.9307613760598755E-30
85	40	4.1731740727921494E-33
85	45	2.059708120783459E-36
85	50	3.8913402282827993E-39
85	55	3.6942616351926965E-42
85	60	2.0130275311098117E-45
90	5	7.1480387265385E-7
90	10	1.0990226354049588E-11
90	15	3.679344985698483E-17
90	20	5.6097876997229E-22
90	25	3.376397965901229E-26
90	30	4.962739509056704E-30
90	35	1.389308408760916E-32
90	40	9.725995352548322E-36
90	45	4.756471923756216E-37
90	50	4.453883645148134E-43
90	55	7.820387840712059E-45
90	60	1.533346588902594E-45
90	65	7.200679993426707E-53
95	5	5.1659362967768026E-5
95	10	6.671683912783127E-12
95	15	1.7498083061538042E-16
95	20	3.833619899428469E-21
95	25	3.201633271674464E-26
95	30	1.6004050233832773E-31
95	35	1.0377374978754228E-32
