10	5	1.831348321122715E-4
10	10	7.249664018615129E-7
15	5	2.8537687684860474E-4
15	10	1.9519963011158078E-8
15	15	1.0665553015615215E-8
20	5	3.8129597801726047E-4
20	10	7.153926257323377E-8
20	15	4.457370758104267E-13
25	5	3.198992754376472E-4
25	10	8.589650722056538E-8
25	15	1.3466245012238916E-12
25	20	1.2179542294317524E-16
30	5	1.707606265128712E-4
30	10	4.440413781691051E-7
30	15	4.988527129239144E-12
30	20	2.117236486991702E-16
30	25	3.731797012891745E-21
35	5	4.493288812890232E-4
35	10	3.7247807635576513E-7
35	15	8.947263078499473E-12
35	20	7.952327285843119E-16
35	25	1.390119041149231E-20
35	30	1.8103305102432325E-24
40	5	7.910383627337609E-4
40	10	2.7711660713692606E-7
40	15	1.0917058112133673E-11
40	20	1.4728896975699195E-16
40	25	3.249003601468259E-20
40	30	1.6314012327059612E-24
40	35	3.5855961940424556E-27
40	40	2.210326292519121E-28
45	5	2.372199149861893E-4
45	10	1.072935225872539E-6
45	15	2.468844585085945E-11
45	20	3.3046037984664885E-15
45	25	1.9559497852592017E-19
45	30	9.627855152490086E-24
45	35	7.255587821344332E-28
45	40	3.322550059908901E-30
45	45	3.795124411820045E-34
50	5	1.7210060185649396E-4
50	10	1.0498518873897166E-6
50	15	1.223944546200468E-10
50	20	5.67448363840388E-16
50	25	1.5054091932084022E-19
50	30	2.0805541584611903E-23
50	35	3.594959955704285E-27
50	40	1.6958422026109042E-29
50	45	1.7936454640346068E-33
55	5	0.0011520090777631523
55	10	1.6757180208434863E-6
55	15	2.9413993580450004E-10
55	20	3.2376738257899276E-15
55	25	3.0820576113237135E-19
55	30	4.21950456772516E-23
55	35	1.9906448895378425E-26
55	40	8.041675383763905E-30
55	45	1.0999622756644007E-32
60	5	0.2659414446391354
60	10	9.726705257873727E-7
60	15	2.6053474693371084E-10
60	20	1.7550208440222303E-14
60	25	5.81917297622993E-19
60	30	6.973224192792105E-23
60	35	3.9221932665403047E-26
60	40	2.3656015376822062E-29
60	45	1.7872784079647442E-32
60	50	1.602689253261331E-35
60	55	6.097935246815085E-37
65	5	0.28933770609095727
