10	5	1.0
15	5	0.1220363702642489
15	10	1.910494409164307E-6
20	10	1.7644936720992267E-4
20	15	4.6326914866480764E-10
25	10	1.4536726156163168E-4
25	15	1.0004956564053643E-8
25	20	9.883590112337172E-13
30	5	3.151414971856851E-4
30	10	6.876411445725883E-7
30	15	9.820002835440484E-9
30	20	1.4486941174665678E-12
30	25	5.59455159609158E-16
35	5	5.066774240819762E-5
35	10	7.258799564212213E-9
35	15	8.128008410323257E-10
35	20	1.7419633084790884E-12
35	25	2.8899738671208224E-17
35	30	4.824580889570772E-21
40	5	7.428804149587411E-4
40	10	4.7662230952626855E-8
40	15	3.065442642104777E-10
40	20	3.712655588167139E-11
40	25	2.944958734470448E-16
40	30	1.709602613693211E-21
40	35	9.271671499445086E-26
45	5	8.299371671547905E-4
45	10	6.716227774436368E-8
45	15	2.2800657602030547E-11
45	20	4.248220587931828E-15
45	25	8.528995416736502E-18
45	30	4.884859449844564E-22
45	35	1.3817010325020528E-22
45	40	4.7470433526417295E-28
50	5	2.3968461398701083E-4
50	10	9.532541550283836E-9
50	15	1.909863918628245E-9
50	20	5.1222393199459725E-14
50	25	8.917712047596504E-17
50	30	1.282940034998716E-20
50	35	1.3448637433445201E-24
50	40	7.51173235597906E-29
50	45	1.8501264476465262E-31
55	5	2.762840745823288E-5
55	10	1.7072515414918392E-8
55	15	2.217692136560444E-14
55	20	1.9965833356356067E-14
55	25	8.684839555428854E-18
55	30	2.1289882920071617E-18
55	35	2.23265035807989E-24
55	40	3.4593342119734844E-27
55	45	9.196361420759425E-32
60	5	6.022153970251163E-4
60	10	1.0635078173867706E-7
60	15	2.328533244301275E-13
60	20	5.887684767384959E-17
60	25	4.2461788216067126E-20
60	30	3.2231766046135472E-22
60	35	2.708499106840672E-24
60	40	8.608404345789625E-30
60	45	1.3183693632883492E-32
60	50	1.2247080643092473E-37
65	10	2.618506036129589E-8
65	15	8.791271350194694E-14
65	20	6.157992E-17
65	25	4.3134678462768406E-20
65	30	2.2552156664636207E-22
65	35	2.4689153762761344E-23
65	40	8.464792026329629E-29
65	45	6.6211426964456655E-31
