10	5	3.868035881236712E-6
15	5	1.3445171059231792E-6
15	10	6.854272324767329E-11
20	5	2.602289181727624E-7
20	10	1.0722013989414189E-10
20	15	1.4830167725584895E-14
25	5	3.582943290501527E-8
25	10	1.3412268376115185E-10
25	15	6.805323214400407E-16
25	20	1.022622512150003E-18
30	5	2.3275005670862515E-8
30	10	2.2917354958725586E-11
30	15	1.3069812508392419E-15
30	20	3.0069415665666415E-18
30	25	4.5061885292128786E-23
35	5	1.0317885089731065E-8
35	10	1.4555209911797076E-13
35	15	1.45186669113175E-16
35	20	3.9060831526661994E-19
35	25	1.8365650255418438E-23
35	30	1.5534104657475318E-26
40	5	3.54673014382314E-7
40	10	2.7598925965340467E-12
40	15	1.42035192220417E-16
40	20	2.2894325823746786E-20
40	25	1.474978E-22
40	30	1.953341697934068E-27
40	35	6.334067015228268E-29
45	5	1.9002690739739836E-7
45	10	8.974797018147207E-14
45	15	1.9775461818332206E-17
45	20	3.1071131118807147E-21
45	25	1.2925642809946187E-22
45	30	6.089052196190513E-28
45	35	4.069167250931847E-31
45	40	9.400304642311504E-37
50	5	2.2398148952611892E-7
50	10	3.822339902883665E-13
50	15	1.6836924394507298E-19
50	20	4.260991304996867E-25
50	25	5.708320413908623E-27
50	30	6.216277828617276E-31
50	35	3.2989002555951037E-31
50	40	5.994088397037541E-35
50	45	1.427732923332693E-38
55	5	1.4178907307282792E-8
55	10	7.94816042425954E-14
55	15	2.0402512218244292E-19
55	20	4.4057057179867383E-20
55	25	2.4226719593186207E-23
55	30	1.755010403195705E-26
55	35	1.0136027470293622E-31
55	40	2.2435195250365004E-34
55	45	6.504111595350419E-39
60	5	2.56130637537705E-8
60	10	1.550318694478884E-13
60	15	4.2107079894297676E-19
60	20	7.709677570356486E-24
60	25	6.120977180104884E-25
60	30	1.1717536793118986E-28
60	35	8.976082265246775E-31
60	40	1.1573528251687996E-34
60	45	2.4725710666748424E-38
60	50	1.2866254993112544E-44
65	5	7.87064988166893E-9
65	10	3.736242653034071E-13
65	15	6.945831310807503E-19
65	20	1.991115041736535E-23
65	25	1.3169336531950915E-25
65	30	7.897722749383546E-30
65	35	1.7852054633019775E-32
65	40	2.0634874932997484E-36
65	45	2.8976617426187364E-38
65	50	2.0011934703004482E-43
70	5	2.5147633747146322E-8
70	10	7.326872907052362E-13
70	15	3.769205932617255E-18
70	20	4.0684530076465835E-23
70	25	2.3053036464552627E-27
70	30	1.504704941586239E-29
70	35	8.369651763791547E-32
70	40	6.093167657863815E-36
70	45	2.88589047174723E-38
70	50	6.386869422895069E-45
70	55	6.082615562506738E-47
75	5	5.562442254175707E-7
75	10	1.0072303472568192E-12
75	15	5.794645334147579E-18
75	20	1.3538339724533865E-22
75	25	2.6044118228309044E-27
75	30	2.3264200220948038E-31
75	35	9.195854065956106E-32
75	40	1.1136849152198714E-35
75	45	1.2577577128620708E-39
75	50	5.3534175540695967E-45
75	55	2.4947241985080565E-49
80	5	5.868902289297322E-7
80	10	1.6949304137680163E-12
80	15	7.206659730183081E-19
80	20	7.786652913609456E-23
80	25	6.229745531803668E-27
80	30	2.225103562137035E-32
80	35	3.2154337023660735E-35
80	40	1.2237449721722593E-35
80	45	1.777099339236114E-40
80	50	2.0473901182646737E-43
80	55	6.106981379871511E-45
80	60	6.936948066234595E-50
85	5	4.25438552854786E-8
85	10	4.504145442309826E-12
85	15	4.980773746120411E-19
85	20	5.1243427145383563E-23
85	25	1.9718258870772664E-28
