10	5	1.5502229594235513E-7
10	10	1.2415004453863252E-7
15	5	4.0284425580843313E-7
15	10	1.4030514469199502E-10
15	15	2.574256743385702E-13
20	5	4.5545079323222325E-9
20	10	9.15701453798676E-11
20	15	1.1068180211041957E-14
25	5	2.559876367352092E-8
25	10	6.843020736508948E-11
25	15	1.2794676610482302E-15
25	20	2.328935993003576E-18
30	5	3.5877538995669406E-8
30	10	6.671390983991867E-12
30	15	3.629177595492278E-14
30	20	3.5138781157274866E-18
30	25	3.7128048239620335E-22
35	5	1.7445373168839253E-9
35	10	3.4209996942301786E-13
35	15	1.7042191671695253E-17
35	20	3.5060634725046417E-19
35	25	4.34693838119939E-23
35	30	9.084373980105287E-27
40	5	1.7445373168839253E-9
40	10	2.1339733402220364E-13
40	15	1.2801889444352138E-15
40	20	7.284198353210727E-19
40	25	2.8172071263199404E-23
40	30	6.3048128876502485E-27
40	35	1.0319383680691442E-29
45	5	4.932154783865028E-8
45	10	1.2538850500274013E-13
45	15	7.464756421261927E-18
45	20	3.473089028391211E-20
45	25	8.324192588798273E-24
45	30	8.150937381594375E-27
45	35	1.9939146752901922E-29
45	40	7.908175749561857E-34
50	5	1.1132442661958242E-8
50	10	1.1392401336707895E-13
50	15	2.3658607539889135E-18
50	20	1.482354826280091E-20
50	25	1.682490905179767E-22
50	30	4.3559063235705957E-26
50	35	2.5802299395079867E-31
50	40	2.0519298292729058E-34
50	45	1.653502357743832E-37
55	5	1.9650071967802802E-8
55	10	4.3262606600871295E-13
55	15	5.1684714120582643E-17
55	20	2.2454319296093453E-20
55	25	1.1444792172377666E-24
55	30	1.3463830392573023E-26
55	35	1.1237694811695472E-29
55	40	1.2247444271357089E-33
55	45	3.1579934762946595E-38
60	5	1.777577145250462E-8
60	10	1.9471911555997845E-13
60	15	2.1325585723524769E-19
60	20	1.625842499004385E-23
60	25	2.0946104556056126E-26
60	30	1.9735972089203507E-29
60	35	2.4838910129585868E-30
60	40	6.401979147531494E-34
60	45	1.9377426552129674E-36
60	50	2.7963031207811966E-44
65	5	1.7442422123159557E-7
65	10	3.590567098963892E-13
65	15	3.6507195129877615E-19
65	20	3.2023574936390347E-22
65	25	1.7182461656806787E-26
65	30	3.4627700145187324E-29
65	35	4.850585098323544E-30
65	40	1.0115285598154883E-33
65	45	1.8197094043861186E-36
65	50	9.617285214894622E-41
70	5	3.8728826538077755E-7
70	10	6.85721253424468E-14
70	15	3.380346984094026E-18
70	20	3.983311824280872E-23
70	25	4.691413655159187E-28
70	30	2.858986717650539E-30
70	35	2.2306275589166605E-32
70	40	3.2596710471293166E-34
70	45	3.3649934239370306E-39
70	50	1.1176216021101102E-41
70	55	2.257763964355764E-46
75	5	5.065157860986144E-7
75	10	7.094352351359033E-14
75	15	2.8652430679897904E-17
75	20	3.626343109992477E-23
75	25	3.712097220096884E-26
75	30	3.2294505200684735E-30
75	35	4.908412867397797E-32
75	40	2.1645749714287877E-35
75	45	1.584784816104727E-36
75	50	1.2242909260799599E-43
75	55	1.6393975382967118E-47
80	5	7.667247409640067E-8
80	10	1.2906401699974086E-13
80	15	3.2906448815774955E-18
80	20	1.0895488084653686E-24
80	25	9.268909271794913E-27
80	30	9.73640341186524E-31
80	35	8.835827295177297E-34
80	40	1.8275366708106177E-35
80	45	2.7828554217189344E-38
80	50	2.8528816203359886E-42
80	55	2.7342842931003516E-47
80	60	2.1808135082419687E-50
85	5	6.541991611407431E-7
85	10	4.963787198670147E-13
85	15	5.4541700213298E-19
85	20	1.646577484985269E-22
85	25	3.8587286219813367E-26
85	30	2.0026935533060496E-30
85	35	4.304938535394173E-33
85	40	1.3624167001948855E-33
85	45	1.090964786187344E-37
85	50	7.441401499782862E-43
85	55	1.0723235207447857E-45
85	60	4.901495211002753E-48
90	5	4.4575634475517404E-7
90	10	8.522993277140081E-12
90	15	7.464463672561895E-18
90	20	2.5660212024677004E-22
90	25	2.0172890406123013E-26
90	30	5.690653869082241E-32
90	35	9.108417811599564E-33
90	40	1.0612785682478345E-36
90	45	8.217936747541114E-41
90	50	3.183396948644471E-43
90	55	2.7156299183126454E-45
90	60	1.465326143022833E-50
90	65	9.75212294770742E-56
95	5	1.3529641885969983E-6
95	10	2.0114162417296073E-12
95	15	5.56877826460446E-17
95	20	1.5884668286726857E-22
95	25	1.6323204909697542E-26
95	30	1.487166095607673E-31
95	35	1.9701935814006462E-33
95	40	4.97882860403854E-38
95	45	1.2007955235752632E-38
95	50	9.69188426258492E-41
95	55	2.2267634042752317E-43
95	60	3.7976979628709044E-47
95	65	1.587381963636701E-52
100	5	3.5849057921774327E-6
100	10	3.3268211071324407E-12
