10	5	7.179707156752774E-6
15	5	1.8453939915344568E-4
15	10	1.6517589483463233E-10
20	5	1.2692623902730275E-5
20	10	1.4549329624427695E-10
20	15	4.565221174003189E-15
25	5	1.610199260886154E-4
25	10	6.715938523393928E-11
25	15	1.960807627143581E-16
25	20	2.8888179453709454E-19
30	5	3.094539825640405E-5
30	10	3.818187046484004E-12
30	15	9.352640194153913E-15
30	20	7.149175104651331E-19
30	25	3.630905657801817E-23
35	5	5.852076941445729E-6
35	10	1.8534230904025143E-12
35	15	6.7730048350224235E-16
35	20	4.412885392781415E-20
35	25	2.9785153816481277E-24
35	30	1.9611367130257014E-27
40	5	6.423808541386857E-5
40	10	1.4720094150096258E-12
40	15	7.200500881098835E-16
40	20	2.2973059477669917E-18
40	25	2.2148772076110593E-22
40	30	4.4361951620930107E-29
40	35	1.429359524948577E-32
45	5	7.160685268274247E-5
45	10	1.3764674631248201E-14
45	15	7.969488572873488E-18
45	20	3.8002486913553844E-21
45	25	7.718505541208242E-23
45	30	3.211532401878654E-26
45	35	3.95399860351768E-32
45	40	2.7238311553029005E-37
50	5	1.3988125738081874E-4
50	10	3.294189544887991E-13
50	15	1.2906826729094618E-17
50	20	1.155292877702571E-20
50	25	1.0493058845047044E-23
50	30	1.199671136842922E-27
50	35	3.123495066659947E-33
50	40	4.0366075238189664E-36
50	45	1.963981510490527E-39
55	5	3.3872204569450766E-9
55	10	2.688472047028199E-14
55	15	1.3495644501114957E-18
55	20	6.9748912732543785E-22
55	25	4.427028541205828E-24
55	30	1.5801833923213205E-26
55	35	5.16843219836876E-33
55	40	1.9084552864804106E-35
55	45	3.024279983609732E-40
60	5	4.7001528628472103E-4
60	10	7.630172726820207E-14
60	15	1.7398027629328722E-18
60	20	1.500440499307758E-23
60	25	5.0265738093116545E-26
60	30	1.146371168768652E-28
60	35	2.788374219665327E-32
60	40	4.733505588394946E-37
60	45	1.0093898330141939E-40
60	50	4.2433348748567016E-48
65	5	4.196380804746739E-5
65	10	8.236529468182376E-16
65	15	1.347059755455903E-19
65	20	8.381510866950732E-24
65	25	5.697440397763447E-27
65	30	5.566965919332183E-29
65	35	3.45265004061811E-30
65	40	1.973325673427687E-36
65	45	2.946003626936495E-40
65	50	2.848463577856737E-48
70	5	3.386451155375584E-10
70	10	2.07204069375907E-16
70	15	8.740170142864996E-21
70	20	2.97419044696165E-25
70	25	2.834990771428521E-27
70	30	6.922832427513825E-33
70	35	1.3605765471599028E-36
70	40	1.320253E-37
70	45	1.281125396027891E-38
70	50	9.300743223342156E-45
70	55	8.074827266841942E-50
75	5	1.5996151626929538E-8
75	10	6.506898881420246E-15
75	15	2.6485689479755802E-20
75	20	8.006674293225007E-24
75	25	6.575805960445425E-28
75	30	4.8645284319437765E-30
75	35	6.472784931678464E-35
75	40	9.913142E-37
75	45	2.701338853160687E-41
75	50	3.640019823344616E-47
75	55	3.780796461434876E-49
80	5	1.344638395888973E-6
80	10	2.4324568872083E-14
80	15	9.411165564954798E-21
80	20	4.653406533809499E-24
80	25	5.435689900780432E-29
80	30	5.177471795690236E-31
80	35	2.09220261419995E-38
80	40	1.382069E-39
80	45	9.12968883616246E-41
80	50	1.9175601899446356E-46
80	55	1.0229451466244621E-49
80	60	1.1551793529573657E-52
85	5	1.2721982072051604E-8
85	10	7.120437409403069E-14
85	15	8.609867636130407E-21
85	20	3.9738533934389922E-25
85	25	5.654161778302717E-29
85	30	6.325071046977394E-32
85	35	1.8758918676640436E-37
85	40	2.6156991267363703E-39
85	45	8.826584958995706E-41
85	50	8.473952062277063E-47
85	55	8.154278491798881E-49
85	60	2.8171349461147353E-56
90	5	3.034442384795184E-7
90	10	2.0661718188356625E-14
90	15	2.5593442154083753E-19
90	20	1.4612344677887407E-24
90	25	7.405409252837115E-31
90	30	2.7700718789374614E-33
90	35	1.77961547063121E-37
90	40	2.690985E-39
90	45	8.122876504185026E-42
90	50	1.1554118268939172E-45
90	55	4.994122644937592E-46
90	60	1.3065345519352584E-53
90	65	3.163610947201325E-56
95	5	1.6180669958529173E-8
95	10	4.678775955790816E-14
95	15	1.8791579421331219E-19
95	20	5.947377822004222E-25
95	25	3.00857455728495E-29
95	30	2.7300779051422625E-34
95	35	6.905563984012191E-37
95	40	4.249337325002144E-41
95	45	9.22933254998127E-44
95	50	3.2813153388497405E-45
95	55	1.3602193748613666E-49
95	60	3.588734085652878E-53
95	65	2.179233924767453E-58
100	5	1.1051702206727786E-6
100	10	6.964630575782657E-13
100	15	1.8350412455363308E-19
100	20	1.1578242328802246E-24
100	25	2.8109309681192594E-28
100	30	3.6995439400611705E-36
100	35	1.2615648046067882E-37
100	40	4.2567219203929535E-41
100	45	4.3790623274839655E-44
100	50	8.632044190873287E-45
100	55	4.281430499566273E-47
100	60	2.2636060069047184E-54
100	65	1.5613185763119668E-59
100	70	1.7811370028837586E-62
110	5	3.418356830291873E-7
110	10	6.259781554363243E-13
110	15	1.8405411801905942E-19
110	20	1.8321261931779875E-25
110	25	9.211920354273006E-29
110	30	2.821767947473845E-33
110	35	8.694121593069109E-37
110	40	5.552475420909992E-42
110	45	2.0094525901501672E-45
110	50	3.2478681195078435E-48
110	55	4.8547839986205096E-51
110	60	1.1023460496628567E-53
110	65	4.932750270919519E-59
110	70	9.091711154663884E-61
110	75	1.2577867569658496E-67
120	5	1.809293911063324E-6
120	10	1.1889909085965622E-12
120	15	5.610931838894922E-18
120	20	6.680064228850054E-24
120	25	2.6693448160830515E-28
120	30	8.125451675236393E-33
120	35	4.3507260751311626E-38
120	40	1.2142881148774174E-40
120	45	1.6226524998185783E-46
120	50	9.820716271102774E-49
120	55	5.593176342880768E-52
120	60	1.1470093446323428E-54
120	65	1.2572920043303614E-57
120	70	9.168944284946988E-60
120	75	8.772655508411383E-64
120	80	4.663580026710772E-69
130	5	1.1421272831929505E-6
130	10	4.744577362404486E-11
130	15	1.1247248762423576E-17
130	20	4.481301220218475E-23
130	25	1.5081266204903598E-29
130	30	1.3195360635259644E-33
130	35	1.2058266916297E-40
130	40	1.5823277363030824E-41
130	45	6.984679023482321E-47
130	50	1.6056163933323895E-52
130	55	1.3286913782692217E-55
130	60	1.6481020057322589E-57
130	65	1.693403E-59
130	70	1.7399497913667368E-61
130	75	1.036926946279192E-64
130	80	3.2361769158627564E-70
130	85	6.330718686087377E-74
140	5	8.748512637798888E-6
140	10	5.99461644431518E-12
140	15	2.746056138881243E-16
140	20	1.0927991021945756E-22
140	25	1.2889328351149265E-28
140	30	3.2623660222344057E-34
140	35	5.1592411441437354E-39
140	40	1.6244655663883992E-41
140	45	5.568589633256354E-47
140	50	4.764258E-50
140	55	4.076104060331053E-53
140	60	1.267703E-56
140	65	3.9426670483635523E-60
140	70	8.066236237041566E-63
140	75	4.784825330195679E-68
140	80	1.9616272955023645E-70
140	85	5.6401499025709394E-71
140	90	1.6872013621482764E-71
150	5	1.0350832702933871E-5
150	10	2.539037E-10
150	15	5.023126465058609E-16
150	20	1.3375819714104657E-22
150	25	7.923395008749813E-28
150	30	3.7022526991072283E-32
150	35	8.053612400867455E-37
150	40	3.5591690984467776E-44
150	45	2.903714E-46
150	50	2.3689679528489873E-48
150	55	2.8628478229617093E-54
150	60	5.7870123244461834E-58
150	65	6.584040486800886E-62
150	70	4.234241140879247E-64
150	75	3.226945607062639E-65
150	80	7.213063078316777E-67
150	85	2.6768523735180155E-72
150	90	5.966589768341923E-73
150	95	6.935238101347747E-82
160	5	1.43616301391686E-5
160	10	3.538528846440747E-10
160	15	6.481831669916499E-16
160	20	6.328472031296445E-22
160	25	1.6925664089553934E-26
160	30	8.389253295341443E-33
160	35	1.1979930839654545E-35
160	40	2.559311582941094E-44
160	45	7.735754642367931E-46
160	50	4.7972611615190055E-52
160	55	5.1998423347800735E-54
160	60	8.549240924913041E-59
160	65	1.743303095449133E-61
160	70	2.0921889699886582E-65
160	75	2.2227511095221264E-66
160	80	1.9196464971850925E-67
160	85	3.6657688746897963E-69
160	90	1.750193838168675E-75
160	95	2.214858821160567E-80
160	100	2.6039943956732936E-81
170	5	3.1810758456299364E-4
170	10	7.0078219742923814E-9
170	15	3.182460139899686E-14
170	20	3.0202224448428625E-20
170	25	3.627612250548344E-26
170	30	1.5925351701250448E-30
170	35	2.1298817717535054E-35
170	40	1.9310908875545742E-39
170	45	1.6537187320528406E-44
170	50	1.980480998452077E-48
170	55	1.5144117871148542E-54
170	60	2.6541747717222786E-58
170	65	2.155280389103498E-61
170	70	2.3600094894804137E-66
170	75	6.904646561988765E-70
170	80	2.561485E-71
170	85	9.502596524406817E-73
170	90	8.071793687319147E-74
170	95	2.962439552422358E-81
170	100	9.075214151704984E-87
180	5	1.4337487979466668E-4
180	10	1.2486112922071524E-8
